id	gene.symbol	fpkm
ENSMUSG00000037206	Islr	0.0172278
ENSMUSG00000037210	Fam193a	2.27553
ENSMUSG00000037211	Spry1	2.90317
ENSMUSG00000037214	Thap1	4.14111
ENSMUSG00000037216	Lipt1	3.98099
ENSMUSG00000037217	Syn1	0.124077
ENSMUSG00000037221	Mospd3	0.798495
ENSMUSG00000037224	Zfyve28	0.79973
ENSMUSG00000037225	Fgf2	0.0612162
ENSMUSG00000037234	Hook3	0.573341
ENSMUSG00000037235	Mxd4	0.772452
ENSMUSG00000037236	Matr3	46.2583
ENSMUSG00000037239	Spred3	1.12695
ENSMUSG00000037242	Clic4	23.08
ENSMUSG00000037243	Zfp692	5.30468
ENSMUSG00000037246	H2-M10.5	0
ENSMUSG00000037247	Pldi	0.00532187
ENSMUSG00000037251	4930444A02Rik	1.52659
ENSMUSG00000037253	Mex3c	15.5915
ENSMUSG00000037254	Itih2	0.00486678
ENSMUSG00000037257	Aagab	7.46676
ENSMUSG00000037259	6330439K17Rik	0.0357355
ENSMUSG00000037260	Hgsnat	0.920476
ENSMUSG00000037262	Kin	4.38236
ENSMUSG00000037263	1700055N04Rik	0
ENSMUSG00000037266	D4Wsu53e	26.6305
ENSMUSG00000037270	4932438A13Rik	1.94927
ENSMUSG00000037275	Gemin5	9.57711
ENSMUSG00000037278	Tmem97	21.1936
ENSMUSG00000037279	Ovol2	0.331841
ENSMUSG00000037280	Galnt6	1.87224
ENSMUSG00000037286	Stag1	7.92582
ENSMUSG00000037287	Tbcel	2.35173
ENSMUSG00000037295	Ldlrap1	4.66486
ENSMUSG00000037296	Lsm1	2.06223
ENSMUSG00000037300	Ttc13	5.86666
ENSMUSG00000037306	Man1c1	0.226639
ENSMUSG00000037307	Banf2	0.0159358
ENSMUSG00000037313	Tacc3	21.3
ENSMUSG00000037315	Phf16	5.96952
ENSMUSG00000037316	Bag4	6.57355
ENSMUSG00000037318	Traf3ip3	0.0319762
ENSMUSG00000037321	Tap1	1.82543
ENSMUSG00000037325	Bbs7	0.419657
ENSMUSG00000037326	Solh	2.23028
ENSMUSG00000037331	Larp1	14.0863
ENSMUSG00000037334	H2-M1	0
ENSMUSG00000037335	Hand1	0.019707
ENSMUSG00000037336	Mfsd2b	0.175007
ENSMUSG00000037337	Map4k1	0.604565
ENSMUSG00000037339	Fam53a	9.7374
ENSMUSG00000037341	Slc9a7	0.067273
ENSMUSG00000037343	Taf2	4.39127
ENSMUSG00000037344	Slc12a9	1.22658
ENSMUSG00000037346	Hrh4	0
ENSMUSG00000037347	Chst7	0.128184
ENSMUSG00000037348	Paqr7	0.642848
ENSMUSG00000037349	Nudt22	7.67851
ENSMUSG00000037351	Actr1b	25.8995
ENSMUSG00000037353	Letmd1	0.872989
ENSMUSG00000037355	4933407H18Rik	0.391315
ENSMUSG00000037358	4930578C19Rik	0.00106951
ENSMUSG00000037361	0610009D07Rik	19.4693
ENSMUSG00000037362	Nov	0.042301
ENSMUSG00000037363	Letm2	0.14154
ENSMUSG00000037364	Srrt	19.572
ENSMUSG00000037366	Pafah2	2.94298
ENSMUSG00000037369	Kdm6a	4.94274
ENSMUSG00000037370	Enpp1	0.0243822
ENSMUSG00000037373	Ctbp1	23.0356
ENSMUSG00000037375	Hhat	0.30707
ENSMUSG00000037376	Trmt6	9.37348
ENSMUSG00000037379	Spon2	0.536111
ENSMUSG00000037381	Gm5755	0
ENSMUSG00000037386	Rims2	1.00904
ENSMUSG00000037390	Muc3	0.0554899
ENSMUSG00000037393	Nmur2	0
ENSMUSG00000037395	Rcor3	0.384479
ENSMUSG00000037400	Atp11b	7.5412
ENSMUSG00000037405	Icam1	24.4442
ENSMUSG00000037406	Htra4	0.0160016
ENSMUSG00000037408	Cnnm4	1.36045
ENSMUSG00000037410	Tbc1d2b	1.64892
ENSMUSG00000037411	Serpine1	0.837293
ENSMUSG00000037415	Ranbp10	1.14583
ENSMUSG00000037416	Dmxl1	4.56737
ENSMUSG00000037418	Best1	0.0866313
ENSMUSG00000037419	Endod1	1.22894
ENSMUSG00000037424	Taar9	0
ENSMUSG00000037426	Depdc5	2.18327
ENSMUSG00000037428	Vgf	0.623351
ENSMUSG00000037432	Fer1l5	0.145405
ENSMUSG00000037434	Slc30a1	7.26263
ENSMUSG00000037437	Adam32	0.00765274
ENSMUSG00000037438	Gm9763	2.03086
ENSMUSG00000037440	Vnn1	0.0334011
ENSMUSG00000037443	Ccdc21	15.9032
ENSMUSG00000037446	Tulp1	0.701427
ENSMUSG00000037447	Arid5a	1.61571
ENSMUSG00000037451	Slc22a20	0.0310979
ENSMUSG00000037455	1110021L09Rik	0.587066
ENSMUSG00000037458	Azin1	11.144
ENSMUSG00000037461	Ints7	3.66285
ENSMUSG00000037463	Fbxo27	1.12049
ENSMUSG00000037465	Klf10	37.4436
ENSMUSG00000037466	4930427A07Rik	5.01239
ENSMUSG00000037469	C330005M16Rik	0.227976
ENSMUSG00000037470	Uggt1	4.88264
ENSMUSG00000037474	Dtl	4.54737
ENSMUSG00000037475	Thoc2	8.70319
ENSMUSG00000037477	Tbx10	0.00222964
ENSMUSG00000037482	Erv3	0.0566642
ENSMUSG00000037486	Asxl2	4.41357
ENSMUSG00000037487	Ubr5	14.7688
ENSMUSG00000037490	Slc2a12	0.0278699
ENSMUSG00000037492	Zmat4	1.72217
ENSMUSG00000037493	Cib2	0.334562
ENSMUSG00000037499	Nenf	2.40743
ENSMUSG00000037503	Fam168b	13.9001
ENSMUSG00000037509	Arhgef4	1.18912
ENSMUSG00000037513	Samd4b	5.51292
ENSMUSG00000037514	Pank2	6.50054
ENSMUSG00000037519	Ppfia1	5.42116
ENSMUSG00000037523	Mavs	1.87476
ENSMUSG00000037525	Bcdin3d	7.10609
ENSMUSG00000037526	Atg14	1.09633
ENSMUSG00000037529	Prss40	0.065091
ENSMUSG00000037531	Mrpl47	4.86462
ENSMUSG00000037533	Rapgef6	3.4241
ENSMUSG00000037535	1700021A07Rik	0.138305
ENSMUSG00000037536	Fbxo34	1.92426
ENSMUSG00000037537	H2-M11	0
ENSMUSG00000037541	Shank2	0.0990862
ENSMUSG00000037542	Aldh8a1	0.00654165
ENSMUSG00000037544	Dlgap5	2.73593
ENSMUSG00000037548	H2-DMb2	0.0103563
ENSMUSG00000037552	Plekhg2	1.75862
ENSMUSG00000037553	Zdhhc18	4.89443
ENSMUSG00000037563	Rps16	9.03955
ENSMUSG00000037568	Vash2	0.162059
ENSMUSG00000037570	Mcrs1	8.07536
ENSMUSG00000037572	Wdhd1	2.46768
ENSMUSG00000037573	Tob1	3.21115
ENSMUSG00000037577	Ephx3	0.0462759
ENSMUSG00000037578	Pkd2l1	0.0933258
ENSMUSG00000037579	Kcnh3	1.43759
ENSMUSG00000037580	Gch1	0.3233
ENSMUSG00000037583	Nr0b2	0.0450127
ENSMUSG00000037593	BC030499	0.147471
ENSMUSG00000037594	BC022687	2.10495
ENSMUSG00000037600	1810019J16Rik	3.73095
ENSMUSG00000037601	Nme1	7.23853
ENSMUSG00000037603	Gm5519	0.0615817
ENSMUSG00000037605	Lphn3	0.445473
ENSMUSG00000037606	Osbpl5	0.259492
ENSMUSG00000037608	Bclaf1	27.4963
ENSMUSG00000037610	Kcnmb2	0.0174251
ENSMUSG00000037613	Tnfrsf23	0.0162376
ENSMUSG00000037617	Spag1	0.442615
ENSMUSG00000037621	Atoh8	0.00981164
ENSMUSG00000037622	Wdtc1	7.30398
ENSMUSG00000037624	Kcnk2	0.0513222
ENSMUSG00000037625	Cldn11	0.0320925
ENSMUSG00000037627	Rgs22	0.110246
ENSMUSG00000037628	Cdkn3	0.252251
ENSMUSG00000037636	Slc25a43	0.165593
ENSMUSG00000037638	Zbtb42	0.476169
ENSMUSG00000037640	Zfp60	1.754
ENSMUSG00000037643	Prkci	9.60089
ENSMUSG00000037646	Vps13b	1.64957
ENSMUSG00000037649	H2-DMa	1.04055
ENSMUSG00000037652	Phc3	0.833572
ENSMUSG00000037653	Kctd8	0.187633
ENSMUSG00000037656	Slc20a2	9.28761
ENSMUSG00000037660	Gdf7	0.29057
ENSMUSG00000037661	Gpr160	2.33838
ENSMUSG00000037664	Cdkn1c	0.727077
ENSMUSG00000037669	1110057K04Rik	4.98201
ENSMUSG00000037674	Rfx7	1.87067
ENSMUSG00000037679	Inf2	1.21689
ENSMUSG00000037681	Esyt3	0.855066
ENSMUSG00000037683	Armc3	0.00136524
ENSMUSG00000037685	Atp8a1	1.70634
ENSMUSG00000037686	Aspg	1.95167
ENSMUSG00000037689	1700090G07Rik	0
ENSMUSG00000037692	Ahdc1	9.28968
ENSMUSG00000037697	Ddhd1	1.58881
ENSMUSG00000037703	Prosapip1	1.06239
ENSMUSG00000037705	Tecta	0.00258373
ENSMUSG00000037706	Cd81	50.5717
ENSMUSG00000037708	BC061194	0.00156111
ENSMUSG00000037709	Fam13a	0.0388947
ENSMUSG00000037710	Cisd1	12.5625
ENSMUSG00000037712	Fermt2	3.2218
ENSMUSG00000037716	Ccdc33	0.0302187
ENSMUSG00000037720	Tmem33	7.12939
ENSMUSG00000037722	Gnpnat1	5.21635
ENSMUSG00000037725	Ckap2	23.4058
ENSMUSG00000037727	Avp	0
ENSMUSG00000037730	Mynn	6.44061
ENSMUSG00000037731	BC013712	0.181437
ENSMUSG00000037735	2810032G03Rik	0.0302363
ENSMUSG00000037736	Limch1	0.501043
ENSMUSG00000037737	Arpm1	0.0199841
ENSMUSG00000037738	Nek5	0.0388473
ENSMUSG00000037740	Mrps26	16.3735
ENSMUSG00000037742	Eef1a1	0
ENSMUSG00000037747	Phyhipl	0.58602
ENSMUSG00000037750	BC017647	2.25535
ENSMUSG00000037752	Xkr8	0.961437
ENSMUSG00000037754	Ppp1r16b	0.15669
ENSMUSG00000037759	Ptger2	0.0506924
ENSMUSG00000037761	Actr5	3.17985
ENSMUSG00000037762	Slc16a9	0.971829
ENSMUSG00000037771	Slc32a1	0.0513798
ENSMUSG00000037772	Mrpl23	7.9205
ENSMUSG00000037773	Fam113a	2.85753
ENSMUSG00000037780	Mbl1	0.00481588
ENSMUSG00000037784	Dzip1l	0.56695
ENSMUSG00000037787	2810002N01Rik	3.38642
ENSMUSG00000037788	Vopp1	0.542948
ENSMUSG00000037790	Defb7	0
ENSMUSG00000037791	Phf12	12.3066
ENSMUSG00000037795	N4bp2	3.10409
ENSMUSG00000037797	Adh4	0.0345997
ENSMUSG00000037798	Mat1a	0.00352074
ENSMUSG00000037801	Iqch	0.0137734
ENSMUSG00000037805	Rpl10a	131.388
ENSMUSG00000037808	Fam76b	7.94392
ENSMUSG00000037813	D630003M21Rik	0.169511
ENSMUSG00000037814	Larp1b	1.9769
ENSMUSG00000037815	Ctnna1	19.9245
ENSMUSG00000037816	Fbxw17	1.57956
ENSMUSG00000037818	3110057O12Rik	0.401485
ENSMUSG00000037820	Tgm2	0.482569
ENSMUSG00000037822	1110003E01Rik	3.45387
ENSMUSG00000037824	Tspan14	5.88662
ENSMUSG00000037826	Ppm1k	0.464553
ENSMUSG00000037827	Gm5884	12.7477
ENSMUSG00000037833	Sh2d4b	0.328007
ENSMUSG00000037843	Vstm2l	0.259242
ENSMUSG00000037845	Fdxacb1	1.88942
ENSMUSG00000037846	Rtkn2	2.72066
ENSMUSG00000037847	BC016495	1.96171
ENSMUSG00000037849	Gm4955	0.0175605
ENSMUSG00000037851	Iars	30.9793
ENSMUSG00000037852	Cpe	1.28747
ENSMUSG00000037855	Zfp365	4.21821
ENSMUSG00000037857	Nufip2	18.2445
ENSMUSG00000037860	Aim2	2.79859
ENSMUSG00000037868	Egr2	0.0853159
ENSMUSG00000037872	Darc	0.0219039
ENSMUSG00000037876	Jmjd1c	5.36463
ENSMUSG00000037884	1700017G19Rik	0
ENSMUSG00000037885	Stk35	1.9987
ENSMUSG00000037887	Dusp8	0.0172234
ENSMUSG00000037890	Wdr19	0.543291
ENSMUSG00000037892	Pcdh18	0.0142361
ENSMUSG00000037894	H2afz	166.841
ENSMUSG00000037896	Rcor1	2.34283
ENSMUSG00000037902	Sirpa	1.11576
ENSMUSG00000037904	Ankrd9	6.2833
ENSMUSG00000037905	Bri3bp	2.61842
ENSMUSG00000037907	Ankrd13b	0.725017
ENSMUSG00000037910	1700018B24Rik	0.157489
ENSMUSG00000037913	Tmem156	0.0910124
ENSMUSG00000037916	Ndufv1	49.787
ENSMUSG00000037921	Ddx60	0.0317683
ENSMUSG00000037922	Bank1	0.0026636
ENSMUSG00000037924	Olfr16	0
ENSMUSG00000037926	Ssh2	0.664787
ENSMUSG00000037933	Bicd2	2.16
ENSMUSG00000037935	Smarce1	6.79516
ENSMUSG00000037936	Scarb1	6.35926
ENSMUSG00000037938	Chchd5	7.11885
ENSMUSG00000037940	Inpp4b	0.0327546
ENSMUSG00000037942	Crp	0
ENSMUSG00000037944	Ccr7	0.0277123
ENSMUSG00000037946	Fgd3	0.00106402
ENSMUSG00000037949	Ano10	0.0999508
ENSMUSG00000037953	A4gnt	0.00137951
ENSMUSG00000037957	Wdr20a	8.34162
ENSMUSG00000037958	Ccdc55	0.643807
ENSMUSG00000037960	1110007C09Rik	2.75441
ENSMUSG00000037962	Fam101a	0.228442
ENSMUSG00000037965	Zc3h7a	8.44923
ENSMUSG00000037966	Ninj1	2.097
ENSMUSG00000037971	1110032A03Rik	1.85604
ENSMUSG00000037972	Snn	2.88591
ENSMUSG00000037973	Ccdc129	0.00369686
ENSMUSG00000037974	Muc5ac	0
ENSMUSG00000037977	6430571L13Rik	0.0790575
ENSMUSG00000037979	Ccdc92	1.75249
ENSMUSG00000037982	Gm9725	0.0237267
ENSMUSG00000037984	Neurod6	0
ENSMUSG00000037989	Wnk2	0.0896288
ENSMUSG00000037990	Sh3rf3	0.254373
ENSMUSG00000037991	A630055G03Rik	1.41327
ENSMUSG00000037992	Rara	5.05009
ENSMUSG00000037993	Dhx38	6.5118
ENSMUSG00000037994	Nhedc2	0.261511
ENSMUSG00000037995	Igsf9	2.40604
ENSMUSG00000037996	Slc24a2	0.0194224
ENSMUSG00000037997	Parp11	1.98591
ENSMUSG00000037999	Arap2	3.78167
ENSMUSG00000038000	Acd	5.72757
ENSMUSG00000038002	Cramp1l	1.31374
ENSMUSG00000038005	2700029M09Rik	5.09822
ENSMUSG00000038007	Acer2	0.550684
ENSMUSG00000038009	Dnajc22	1.65023
ENSMUSG00000038010	Ccdc138	0.401294
ENSMUSG00000038011	Dnahc10	0.046863
ENSMUSG00000038013	Wipf2	0.837954
ENSMUSG00000038014	Fam120a	9.69281
ENSMUSG00000038015	Prm2	0
ENSMUSG00000038020	Rapgefl1	0.156652
ENSMUSG00000038022	Fam188b	0.0677301
ENSMUSG00000038023	Atp6v0a2	2.16639
ENSMUSG00000038024	Dennd4c	1.70669
ENSMUSG00000038025	Phf2	0.373211
ENSMUSG00000038026	Kcnj9	0.0425493
ENSMUSG00000038028	9630033F20Rik	5.03247
ENSMUSG00000038034	Igsf8	7.23217
ENSMUSG00000038037	Socs1	0.634844
ENSMUSG00000038039	Gcc2	2.48367
ENSMUSG00000038042	Ptpdc1	0.61298
ENSMUSG00000038044	Cct8l1	0.0501298
ENSMUSG00000038045	Sult6b1	1.22493
ENSMUSG00000038046	Rnmtl1	10.8171
ENSMUSG00000038047	Haus6	5.72075
ENSMUSG00000038048	Cntnap5c	0.000950266
ENSMUSG00000038055	Dexi	1.88454
ENSMUSG00000038056	Mll3	1.70943
ENSMUSG00000038057	Dbil5	0.15289
ENSMUSG00000038058	Nod1	0.0976732
ENSMUSG00000038059	2010002N04Rik	0.337355
ENSMUSG00000038060	Dlec1	0.213815
ENSMUSG00000038064	Cldn22	0.0351385
ENSMUSG00000038065	2410066E13Rik	1.26291
ENSMUSG00000038067	Csf3	0.00867446
ENSMUSG00000038068	Rnf144b	0.0928989
ENSMUSG00000038069	Cdkn2aip	4.27765
ENSMUSG00000038070	Cntln	0.172355
ENSMUSG00000038071	Npy6r	0.00148963
ENSMUSG00000038072	Galnt11	2.80858
ENSMUSG00000038074	Fkbp14	1.14814
ENSMUSG00000038077	Kcna6	0.0293261
ENSMUSG00000038079	Als2cr4	1.00078
ENSMUSG00000038080	Kdm1b	3.09123
ENSMUSG00000038084	Opa1	6.03638
ENSMUSG00000038085	4921517L17Rik	0.217934
ENSMUSG00000038086	Hspb2	1.61205
ENSMUSG00000038092	Hsd3b5	0.00500361
ENSMUSG00000038094	Atp13a4	0.0938954
ENSMUSG00000038095	Sbno1	3.8706
ENSMUSG00000038102	D030016E14Rik	3.30578
ENSMUSG00000038112	AW551984	0.554743
ENSMUSG00000038115	Ano2	0.0436995
ENSMUSG00000038116	Phf20	7.50207
ENSMUSG00000038119	Cdon	1.0753
ENSMUSG00000038121	4933403F05Rik	2.34288
ENSMUSG00000038122	D630037F22Rik	0.314914
ENSMUSG00000038126	Mphosph9	2.76811
ENSMUSG00000038127	Ccdc50	5.28812
ENSMUSG00000038128	Camk4	0.036735
ENSMUSG00000038132	Rbm24	0.0655686
ENSMUSG00000038135	Crygn	0.531013
ENSMUSG00000038141	Tmem181a	1.34928
ENSMUSG00000038143	Stox2	0.689551
ENSMUSG00000038145	Snrk	1.91288
ENSMUSG00000038146	Notch3	2.89362
ENSMUSG00000038147	Cd84	0.00426031
ENSMUSG00000038148	Cldn16	0
ENSMUSG00000038150	Ormdl3	7.47749
ENSMUSG00000038151	Prdm1	3.1084
ENSMUSG00000038152	5033430I15Rik	0.0398207
ENSMUSG00000038155	Gstp2	2.50884
ENSMUSG00000038156	Spon1	0.0226279
ENSMUSG00000038160	Atg5	10.8531
ENSMUSG00000038165	1700022A21Rik	0.0571063
ENSMUSG00000038167	Plekhg6	0.547987
ENSMUSG00000038168	Leprel1	0.0422348
ENSMUSG00000038170	Pde4dip	2.73129
ENSMUSG00000038172	Ttc39b	3.30051
ENSMUSG00000038173	Enpp6	0
ENSMUSG00000038174	Fam126b	2.22162
ENSMUSG00000038175	Mylip	1.18508
ENSMUSG00000038178	Slc43a2	0.881312
ENSMUSG00000038179	Slamf7	0
ENSMUSG00000038180	Spag4	0.230447
ENSMUSG00000038181	Chpf2	5.27443
ENSMUSG00000038187	Btbd10	6.01323
ENSMUSG00000038188	Scarf1	0.256337
ENSMUSG00000038192	Cer1	0.00456845
ENSMUSG00000038193	Hand2	0.00346216
ENSMUSG00000038194	Lhb	0.115612
ENSMUSG00000038195	Rilp	0.0326733
ENSMUSG00000038199	4931409K22Rik	0.0128506
ENSMUSG00000038201	Kcna7	0.272312
ENSMUSG00000038203	Hoxa13	0.00599874
ENSMUSG00000038204	Asb10	0.20356
ENSMUSG00000038205	Prkab2	2.47816
ENSMUSG00000038206	Fbxo8	8.65769
ENSMUSG00000038208	Pgap3	1.99231
ENSMUSG00000038209	Itln1	0.0145674
ENSMUSG00000038210	Hoxa11	0.00556549
ENSMUSG00000038212	Hiatl1	5.59372
ENSMUSG00000038213	Tapbpl	0.252181
ENSMUSG00000038214	Bend3	4.90487
ENSMUSG00000038215	BC088983	4.78275
ENSMUSG00000038216	Pnmt	0.117304
ENSMUSG00000038217	Tlcd2	0.5662
ENSMUSG00000038218	Gm9765	0
ENSMUSG00000038224	Serpinf2	0.0114129
ENSMUSG00000038225	Ccdc111	2.08313
ENSMUSG00000038227	Hoxa9	0.00116663
ENSMUSG00000038233	Fam198a	0.0111953
ENSMUSG00000038235	F11r	12.2864
ENSMUSG00000038236	Hoxa7	0.0176914
ENSMUSG00000038239	Hrc	0.0318973
ENSMUSG00000038240	Pdss2	2.91747
ENSMUSG00000038241	Cep250	0.937997
ENSMUSG00000038242	Aox4	0.0232083
ENSMUSG00000038244	Mical2	0.0632855
ENSMUSG00000038246	Fam50b	0
ENSMUSG00000038248	Sobp	0.0436528
ENSMUSG00000038250	Usp38	8.71168
ENSMUSG00000038252	Ncapd2	17.133
ENSMUSG00000038253	Hoxa5	0.00209773
ENSMUSG00000038255	Neurod2	0.00239958
ENSMUSG00000038256	Bcl9	0.62048
ENSMUSG00000038257	Glra3	0.00104308
ENSMUSG00000038259	Gdf5	0.0826105
ENSMUSG00000038260	Trpm4	1.69773
ENSMUSG00000038264	Sema7a	0.315881
ENSMUSG00000038267	Slc22a23	0.239606
ENSMUSG00000038268	Ovca2	10.1023
ENSMUSG00000038271	Iffo1	2.71434
ENSMUSG00000038274	Fau	17.9281
ENSMUSG00000038276	Accn3	0.0383837
ENSMUSG00000038279	Nop2	55.1475
ENSMUSG00000038280	Ostm1	3.58713
ENSMUSG00000038286	Bphl	2.22679
ENSMUSG00000038290	Smg6	5.00401
ENSMUSG00000038291	Snx25	0.527575
ENSMUSG00000038292	Ccdc155	0.54952
ENSMUSG00000038295	Atg9b	1.70461
ENSMUSG00000038296	Galntl4	0.0393417
ENSMUSG00000038298	Pdzk1	0.23929
ENSMUSG00000038299	Wdr36	12.9764
ENSMUSG00000038300	Pth2	0
ENSMUSG00000038301	Snx10	15.1658
ENSMUSG00000038302	Lace1	2.50627
ENSMUSG00000038304	Cd160	0.024974
ENSMUSG00000038305	Spats2l	0.296955
ENSMUSG00000038311	2410017I17Rik	0.000633299
ENSMUSG00000038312	Edem2	4.07373
ENSMUSG00000038319	Kcnh2	1.39335
ENSMUSG00000038323	1700066M21Rik	3.53971
ENSMUSG00000038324	Trpc4ap	4.23912
ENSMUSG00000038327	Serpinb9f	0.0924827
ENSMUSG00000038330	C87499	0
ENSMUSG00000038331	Satb2	0.369321
ENSMUSG00000038332	Sesn1	1.21674
ENSMUSG00000038335	Tsr1	18.9355
ENSMUSG00000038342	Mlxip	0.90618
ENSMUSG00000038344	Txlng	7.18798
ENSMUSG00000038346	Zfp384	3.02197
ENSMUSG00000038347	Tcte2	0.350199
ENSMUSG00000038349	Plcl1	0.00442893
ENSMUSG00000038351	Sgsm2	1.65519
ENSMUSG00000038352	Arl5c	1.90103
ENSMUSG00000038354	Ankrd35	0.475688
ENSMUSG00000038357	Camp	0
ENSMUSG00000038365	Fbxo25	3.17872
ENSMUSG00000038366	Lasp1	17.0707
ENSMUSG00000038368	BC057079	3.44582
ENSMUSG00000038369	Ncoa6	1.98916
ENSMUSG00000038370	Pcp4l1	0.0204032
ENSMUSG00000038371	Sbf2	1.74376
ENSMUSG00000038372	Gmds	0.838152
ENSMUSG00000038374	Rbm8a	2.1269
ENSMUSG00000038375	Trp53inp2	1.15904
ENSMUSG00000038379	Ttk	4.83329
ENSMUSG00000038383	Pigu	1.44572
ENSMUSG00000038384	Setd1b	0.126966
ENSMUSG00000038387	Rras	1.38193
ENSMUSG00000038388	Mpp6	7.16759
ENSMUSG00000038390	Gpr162	1.08849
ENSMUSG00000038393	Txnip	104.388
ENSMUSG00000038398	Upf3a	3.04312
ENSMUSG00000038400	Pmepa1	1.53291
ENSMUSG00000038402	Foxf2	0
ENSMUSG00000038403	Hfe2	0.531587
ENSMUSG00000038406	Scaf1	7.30267
ENSMUSG00000038408	1700018A04Rik	0
ENSMUSG00000038412	Higd1a	1.94045
ENSMUSG00000038415	Foxq1	0.0991474
ENSMUSG00000038416	Cdc16	13.3647
ENSMUSG00000038417	Fig4	1.70008
ENSMUSG00000038418	Egr1	1.70392
ENSMUSG00000038421	Fcrla	0.00237607
ENSMUSG00000038422	Hdhd3	0.463125
ENSMUSG00000038425	Poli	10.0575
ENSMUSG00000038429	Usp5	19.0831
ENSMUSG00000038437	Mllt6	10.0883
ENSMUSG00000038446	Cdc40	1.60465
ENSMUSG00000038451	Spsb2	4.51163
ENSMUSG00000038453	Srcin1	0.457058
ENSMUSG00000038456	Dennd2a	1.00672
ENSMUSG00000038457	Fam70b	0
ENSMUSG00000038459	Fam108c	6.67587
ENSMUSG00000038462	Uqcrfs1	51.6517
ENSMUSG00000038463	Olfml2b	0.146302
ENSMUSG00000038467	Chmp4b	9.03033
ENSMUSG00000038473	Nos1ap	0.0184503
ENSMUSG00000038481	Cdk19	1.32501
ENSMUSG00000038482	Tfdp1	14.0897
ENSMUSG00000038485	Socs7	4.2558
ENSMUSG00000038486	Sv2a	0.177829
ENSMUSG00000038489	Polr2l	5.94885
ENSMUSG00000038491	4930520K10Rik	0
ENSMUSG00000038495	Otud7b	1.37294
ENSMUSG00000038496	Slc19a3	0.111727
ENSMUSG00000038497	Tmco3	1.9136
ENSMUSG00000038498	Catsper1	0
ENSMUSG00000038500	Prr3	3.42686
ENSMUSG00000038502	Ptov1	30.0982
ENSMUSG00000038503	Mesdc2	10.9722
ENSMUSG00000038506	Dcun1d2	2.57388
ENSMUSG00000038507	Parp12	0.806718
ENSMUSG00000038508	Gdf15	2.87705
ENSMUSG00000038510	Rpf2	2.92803
ENSMUSG00000038515	Grtp1	6.05634
ENSMUSG00000038517	Tbkbp1	0.866939
ENSMUSG00000038518	Jarid2	17.7448
ENSMUSG00000038520	Tbc1d17	4.98862
ENSMUSG00000038521	C1s	0.789632
ENSMUSG00000038522	AI317395	0.0242537
ENSMUSG00000038523	1700003F12Rik	0.0690459
ENSMUSG00000038524	Fchsd1	1.42506
ENSMUSG00000038525	Armc10	18.8336
ENSMUSG00000038526	Car14	0.0798576
ENSMUSG00000038527	C1rl	0.227943
ENSMUSG00000038528	BC021785	0.0558001
ENSMUSG00000038530	Rgs4	0.0074231
ENSMUSG00000038533	Cbfa2t2	10.0697
ENSMUSG00000038534	Osbpl7	1.95789
ENSMUSG00000038535	Zfp280d	1.6431
ENSMUSG00000038537	Mc3r	0.00582154
ENSMUSG00000038538	Ubn2	1.64774
ENSMUSG00000038539	Atf5	35.0539
ENSMUSG00000038540	Tmc3	0.0399563
ENSMUSG00000038541	Srd5a2	0
ENSMUSG00000038542	Pcid2	2.15106
ENSMUSG00000038543	BC028528	0.071029
ENSMUSG00000038544	1110054O05Rik	3.99537
ENSMUSG00000038545	Cul7	7.16928
ENSMUSG00000038546	Ranbp9	1.82034
ENSMUSG00000038550	Gm129	5.96438
ENSMUSG00000038552	Fndc4	1.73352
ENSMUSG00000038555	Reep2	0.369687
ENSMUSG00000038560	Sp6	1.09714
ENSMUSG00000038563	Eftud1	2.73397
ENSMUSG00000038564	Ift172	0.90166
ENSMUSG00000038567	Cyp24a1	0.0199713
ENSMUSG00000038569	Rad9b	4.61798
ENSMUSG00000038570	Fam154b	0.253688
ENSMUSG00000038572	BC018465	0.00488976
ENSMUSG00000038576	Susd4	0.957117
ENSMUSG00000038578	Susd1	3.75623
ENSMUSG00000038580	Sct	0.688411
ENSMUSG00000038582	Pptc7	3.58279
ENSMUSG00000038583	Pln	0.00618444
ENSMUSG00000038587	Akap12	33.8807
ENSMUSG00000038591	Colec10	0
ENSMUSG00000038593	Tctn1	1.16649
ENSMUSG00000038594	Gm9766	0.25059
ENSMUSG00000038598	AI481877	0.200798
ENSMUSG00000038599	Capn8	0.00308824
ENSMUSG00000038600	Atp6v0a4	0.303574
ENSMUSG00000038602	Slc35f1	0.0581717
ENSMUSG00000038604	Fam65a	0.283853
ENSMUSG00000038605	Samd10	0.982072
ENSMUSG00000038607	Gng10	5.67235
ENSMUSG00000038608	Dock10	0.0424769
ENSMUSG00000038611	Phrf1	19.0596
ENSMUSG00000038612	Mcl1	89.0233
ENSMUSG00000038615	Nfe2l1	17.0767
ENSMUSG00000038618	Rassf7	10.7717
ENSMUSG00000038619	Ensa	22.6271
ENSMUSG00000038622	Med30	14.0221
ENSMUSG00000038623	Tm6sf1	0.26119
ENSMUSG00000038624	Nepn	0.00648899
ENSMUSG00000038628	Polr3k	2.21248
ENSMUSG00000038630	Zkscan16	0.0462377
ENSMUSG00000038633	Degs1	28.6008
ENSMUSG00000038637	Lrrc56	1.16357
ENSMUSG00000038641	Akr1d1	0.00141136
ENSMUSG00000038642	Ctss	0
ENSMUSG00000038644	Pold1	27.6438
