id	gene.symbol	fpkm
ENSMUSG00000027224	Duoxa1	0.23572
ENSMUSG00000027225	Duoxa2	0
ENSMUSG00000027227	Sord	3.34234
ENSMUSG00000027229	4933406J08Rik	0
ENSMUSG00000027230	Creb3l1	1.29392
ENSMUSG00000027233	Patl2	0
ENSMUSG00000027236	Eif3j	8.38699
ENSMUSG00000027238	Frmd5	1.66163
ENSMUSG00000027239	Mdk	51.1495
ENSMUSG00000027242	Wdr76	0.724832
ENSMUSG00000027243	Harbi1	11.0552
ENSMUSG00000027244	Atg13	20.8043
ENSMUSG00000027245	2310003F16Rik	22.2591
ENSMUSG00000027246	Ell3	11.6695
ENSMUSG00000027247	Arhgap1	4.43687
ENSMUSG00000027248	Pdia3	0.394562
ENSMUSG00000027249	F2	0.00777695
ENSMUSG00000027253	Lrp4	0.319516
ENSMUSG00000027254	Mtap1a	0.789286
ENSMUSG00000027255	Arfgap2	13.9662
ENSMUSG00000027257	Pacsin3	12.2486
ENSMUSG00000027259	Adal	24.3345
ENSMUSG00000027261	Hao1	0
ENSMUSG00000027263	Tubgcp4	6.17114
ENSMUSG00000027270	6330527O06Rik	0
ENSMUSG00000027272	Ubr1	12.3294
ENSMUSG00000027273	Snap25	1.36728
ENSMUSG00000027274	Mkks	21.5162
ENSMUSG00000027276	Jag1	0.96704
ENSMUSG00000027281	2210009G21Rik	0.023492
ENSMUSG00000027282	Mtch2	35.3101
ENSMUSG00000027284	Cdan1	9.56119
ENSMUSG00000027285	Haus2	3.46079
ENSMUSG00000027286	Lrrc57	9.2861
ENSMUSG00000027287	Snap23	8.43154
ENSMUSG00000027288	Zfp106	12.4632
ENSMUSG00000027291	Vps39	2.39516
ENSMUSG00000027293	Ehd4	6.45626
ENSMUSG00000027296	Itpka	7.21001
ENSMUSG00000027297	Ltk	0
ENSMUSG00000027298	Tyro3	11.5949
ENSMUSG00000027300	Ubox5	3.55793
ENSMUSG00000027301	Oxt	0
ENSMUSG00000027303	Ptpra	2.63363
ENSMUSG00000027304	Rtf1	7.74479
ENSMUSG00000027305	Ndufaf1	49.4402
ENSMUSG00000027306	Nusap1	12.1819
ENSMUSG00000027309	4930402H24Rik	0.959831
ENSMUSG00000027312	Atrn	1.22588
ENSMUSG00000027313	Chac1	8.74085
ENSMUSG00000027314	Dll4	0
ENSMUSG00000027315	Spint1	9.99719
ENSMUSG00000027316	Gfra4	0.0265778
ENSMUSG00000027317	Ppp1r14d	3.84853
ENSMUSG00000027318	Adam33	0
ENSMUSG00000027322	Siglec1	0
ENSMUSG00000027323	Rad51	18.104
ENSMUSG00000027324	Rpusd2	5.60158
ENSMUSG00000027326	Casc5	3.70096
ENSMUSG00000027327	1700037H04Rik	29.3023
ENSMUSG00000027329	Spef1	5.85337
ENSMUSG00000027330	Cdc25b	10.0504
ENSMUSG00000027331	D2Ertd750e	23.1778
ENSMUSG00000027332	Ivd	10.587
ENSMUSG00000027333	Smox	1.81596
ENSMUSG00000027335	Adra1d	0
ENSMUSG00000027338	Prnd	0
ENSMUSG00000027339	Rassf2	0
ENSMUSG00000027340	Slc23a2	2.84793
ENSMUSG00000027341	5730494N06Rik	33.7819
ENSMUSG00000027342	Pcna	116.146
ENSMUSG00000027344	Fsip1	1.42285
ENSMUSG00000027345	4921508D12Rik	0
ENSMUSG00000027346	Gpcpd1	8.43915
ENSMUSG00000027347	Rasgrp1	0.00462389
ENSMUSG00000027349	Fam98b	6.26044
ENSMUSG00000027350	Chgb	0
ENSMUSG00000027351	Spred1	17.1552
ENSMUSG00000027353	Mcm8	7.1273
ENSMUSG00000027355	Tmco5	0
ENSMUSG00000027356	Fermt1	0.0161931
ENSMUSG00000027357	Crls1	8.09767
ENSMUSG00000027358	Bmp2	0
ENSMUSG00000027359	Slc27a2	3.05016
ENSMUSG00000027360	Hdc	0
ENSMUSG00000027361	Gabpb1	26.6427
ENSMUSG00000027363	Usp8	18.1496
ENSMUSG00000027364	Usp50	6.13248
ENSMUSG00000027365	Trpm7	8.25616
ENSMUSG00000027366	2010106G01Rik	0.00215311
ENSMUSG00000027367	Stard7	28.9197
ENSMUSG00000027368	Dusp2	1.74626
ENSMUSG00000027371	Fahd2a	5.94847
ENSMUSG00000027374	Mrps5	5.58595
ENSMUSG00000027375	Mal	0
ENSMUSG00000027376	Prom2	0.00759423
ENSMUSG00000027377	Mall	0
ENSMUSG00000027378	Nphp1	4.20083
ENSMUSG00000027379	Bub1	32.6338
ENSMUSG00000027380	Acoxl	0
ENSMUSG00000027381	Bcl2l11	5.37753
ENSMUSG00000027384	2310003L22Rik	1.51459
ENSMUSG00000027386	Fbln7	0
ENSMUSG00000027387	Zc3h8	3.63737
ENSMUSG00000027394	Ttl	4.59989
ENSMUSG00000027395	Polr1b	4.76484
ENSMUSG00000027397	Slc20a1	22.5709
ENSMUSG00000027398	Il1b	0
ENSMUSG00000027399	Il1a	0
ENSMUSG00000027400	Pdyn	0
ENSMUSG00000027401	Tgm3	0.125316
ENSMUSG00000027403	Tgm6	0
ENSMUSG00000027404	Snrpb	84.6784
ENSMUSG00000027405	Nop56	265.188
ENSMUSG00000027406	Idh3b	128.062
ENSMUSG00000027408	Cpxm1	1.25148
ENSMUSG00000027409	1700020A23Rik	0
ENSMUSG00000027411	Vps16	32.654
ENSMUSG00000027412	Lpin3	0.918753
ENSMUSG00000027416	Otor	0
ENSMUSG00000027419	Pcsk2	0
ENSMUSG00000027420	Bfsp1	4.14095
ENSMUSG00000027422	Rrbp1	64.6227
ENSMUSG00000027423	Snx5	84.0152
ENSMUSG00000027424	8430406I07Rik	11.5886
ENSMUSG00000027425	Csrp2bp	6.7677
ENSMUSG00000027427	Polr3f	0.116092
ENSMUSG00000027428	Rbbp9	0.376184
ENSMUSG00000027429	Sec23b	17.1308
ENSMUSG00000027430	Dtd1	6.66436
ENSMUSG00000027431	1700010M22Rik	0
ENSMUSG00000027433	Xrn2	24.0163
ENSMUSG00000027434	Nkx2-2	0
ENSMUSG00000027435	Cd93	0
ENSMUSG00000027438	Napb	1.37855
ENSMUSG00000027439	Gzf1	2.33073
ENSMUSG00000027442	Cst8	0
ENSMUSG00000027443	Cst12	0
ENSMUSG00000027444	8030411F24Rik	0
ENSMUSG00000027445	Cst9	0
ENSMUSG00000027446	9230104L09Rik	0
ENSMUSG00000027447	Cst3	86.6041
ENSMUSG00000027452	Acss1	6.17063
ENSMUSG00000027454	Gins1	22.8984
ENSMUSG00000027455	Nsfl1c	15.9225
ENSMUSG00000027456	Sdcbp2	2.57595
ENSMUSG00000027457	Snph	0
ENSMUSG00000027459	Fam110a	1.09062
ENSMUSG00000027460	Angpt4	0
ENSMUSG00000027463	2310046K01Rik	0
ENSMUSG00000027465	Tbc1d20	8.99873
ENSMUSG00000027466	Rbck1	25.894
ENSMUSG00000027468	Defb22	0
ENSMUSG00000027469	Tpx2	32.3318
ENSMUSG00000027470	Mylk2	0
ENSMUSG00000027472	Pdrg1	11.0522
ENSMUSG00000027474	BC020535	0
ENSMUSG00000027475	Kif3b	8.98887
ENSMUSG00000027478	Dnmt3b	4.23017
ENSMUSG00000027479	Mapre1	15.6581
ENSMUSG00000027480	Sun5	0
ENSMUSG00000027481	Bpil1	0
ENSMUSG00000027482	1700058C13Rik	0
ENSMUSG00000027483	Plunc	0
ENSMUSG00000027484	2310021H06Rik	0
ENSMUSG00000027485	U46068	0
ENSMUSG00000027487	Cdk5rap1	6.58588
ENSMUSG00000027488	Snta1	2.43087
ENSMUSG00000027489	Necab3	1.4619
ENSMUSG00000027490	E2f1	8.28669
ENSMUSG00000027495	2010011I20Rik	2.00842
ENSMUSG00000027496	Aurka	47.7101
ENSMUSG00000027498	Cstf1	21.4906
ENSMUSG00000027499	Pkia	0
ENSMUSG00000027500	Stmn2	35.6823
ENSMUSG00000027502	2410001C21Rik	8.79558
ENSMUSG00000027505	1700029J11Rik	0
ENSMUSG00000027506	Tpd52	62.9533
ENSMUSG00000027508	Pag1	0
ENSMUSG00000027509	Rae1	51.2981
ENSMUSG00000027510	Rbm38	34.8949
ENSMUSG00000027513	Pck1	0
ENSMUSG00000027514	Zbp1	0.374678
ENSMUSG00000027517	Ankrd60	0
ENSMUSG00000027518	1700021F07Rik	0
ENSMUSG00000027519	Rab22a	4.00048
ENSMUSG00000027520	Zdbf2	1.37146
ENSMUSG00000027522	Stx16	1.33755
ENSMUSG00000027523	Gnas	48.0666
ENSMUSG00000027524	Edn3	0
ENSMUSG00000027525	Phactr3	0
ENSMUSG00000027528	Fabp9	0
ENSMUSG00000027530	Fabp12	0
ENSMUSG00000027531	Impa1	24.8774
ENSMUSG00000027533	Fabp5	8.29363
ENSMUSG00000027534	Snx16	14.6699
ENSMUSG00000027536	Chmp4c	1.05327
ENSMUSG00000027540	Ptpn1	2.5687
ENSMUSG00000027544	Nfatc2	0.322813
ENSMUSG00000027546	Atp9a	9.16941
ENSMUSG00000027547	Sall4	85.0406
ENSMUSG00000027550	Lrrcc1	5.83662
ENSMUSG00000027551	Zfp64	26.6011
ENSMUSG00000027552	E2f5	13.4456
ENSMUSG00000027555	Car13	10.642
ENSMUSG00000027556	Car1	0
ENSMUSG00000027559	Car3	0
ENSMUSG00000027560	Dok5	0
ENSMUSG00000027562	Car2	22.7976
ENSMUSG00000027564	Cypt12	0
ENSMUSG00000027566	Psma7	66.0639
ENSMUSG00000027568	Ntsr1	0
ENSMUSG00000027569	1600027N09Rik	7.46004
ENSMUSG00000027570	Col9a3	0.03826
ENSMUSG00000027573	2310003C23Rik	33.7926
ENSMUSG00000027574	Nkain4	2.59254
ENSMUSG00000027575	Arfgap1	10.9832
ENSMUSG00000027577	Chrna4	0
ENSMUSG00000027579	Srms	0
ENSMUSG00000027580	BC006779	0
ENSMUSG00000027581	Stmn3	7.75678
ENSMUSG00000027582	Zgpat	3.66771
ENSMUSG00000027583	Zbtb46	0.043429
ENSMUSG00000027584	Oprl1	0
ENSMUSG00000027589	Pcmtd2	5.06924
ENSMUSG00000027593	Raly	25.6792
ENSMUSG00000027596	a	0
ENSMUSG00000027597	Ahcy	15.1916
ENSMUSG00000027598	Itch	5.90997
ENSMUSG00000027599	Armc1	34.3295
ENSMUSG00000027601	Mtfr1	38.5083
ENSMUSG00000027602	Map1lc3a	6.89817
ENSMUSG00000027603	Ggt7	0.271115
ENSMUSG00000027605	Acss2	3.58207
ENSMUSG00000027606	Dnajc5b	0
ENSMUSG00000027610	Gss	12.8456
ENSMUSG00000027611	Procr	0
ENSMUSG00000027612	Mmp24	0
ENSMUSG00000027613	Eif6	98.1198
ENSMUSG00000027615	Hps3	0.527544
ENSMUSG00000027618	Nfs1	9.2483
ENSMUSG00000027620	Rbm39	119.448
ENSMUSG00000027624	Epb4.1l1	6.0961
ENSMUSG00000027628	0610011L14Rik	8.25551
ENSMUSG00000027630	Tbl1xr1	12.3935
ENSMUSG00000027634	Ndrg3	4.43758
ENSMUSG00000027635	Dsn1	6.75666
ENSMUSG00000027636	Sla2	0.737015
ENSMUSG00000027637	1110008F13Rik	81.2446
ENSMUSG00000027639	Samhd1	2.95182
ENSMUSG00000027641	Rbl1	0.571602
ENSMUSG00000027642	Rpn2	28.4444
ENSMUSG00000027643	Ghrh	0
ENSMUSG00000027646	Src	1.99989
ENSMUSG00000027649	Ctnnbl1	17.3128
ENSMUSG00000027650	Tti1	15.5157
ENSMUSG00000027651	Rprd1b	7.89622
ENSMUSG00000027652	Ralgapb	2.4898
ENSMUSG00000027654	Fam83d	29.7215
ENSMUSG00000027655	Dhx35	7.53995
ENSMUSG00000027656	Wisp2	0
ENSMUSG00000027660	Skil	4.19807
ENSMUSG00000027661	Slc2a10	0
ENSMUSG00000027663	Zmat3	5.35353
ENSMUSG00000027665	Pik3ca	8.21046
ENSMUSG00000027667	Zfp639	13.819
ENSMUSG00000027668	Mfn1	2.48243
ENSMUSG00000027669	Gnb4	0
ENSMUSG00000027670	4833422F24Rik	0
ENSMUSG00000027671	Actl6a	54.5139
ENSMUSG00000027673	Ndufb5	46.661
ENSMUSG00000027674	Pex5l	0
ENSMUSG00000027676	Ccdc39	0
ENSMUSG00000027677	Ttc14	7.72226
ENSMUSG00000027678	Ncoa3	12.2813
ENSMUSG00000027679	Dnajc19	20.4992
ENSMUSG00000027680	Fxr1	26.0173
ENSMUSG00000027684	Mecom	0
ENSMUSG00000027690	Slc2a2	0
ENSMUSG00000027692	Tnik	4.59369
ENSMUSG00000027694	Gm8325	57.1241
ENSMUSG00000027695	Pld1	0.842195
ENSMUSG00000027698	Nceh1	0.352975
ENSMUSG00000027699	Ect2	41.0247
ENSMUSG00000027702	Lrrc34	7.69571
ENSMUSG00000027703	Lrriq4	0
ENSMUSG00000027706	Sec62	26.2504
ENSMUSG00000027708	Dcun1d1	5.69294
ENSMUSG00000027709	Mccc1	11.9875
ENSMUSG00000027710	Acad9	10.5197
ENSMUSG00000027712	Anxa5	0
ENSMUSG00000027713	1810062G17Rik	0
ENSMUSG00000027714	Exosc9	37.9263
ENSMUSG00000027715	Ccna2	59.84
ENSMUSG00000027716	Trpc3	0
ENSMUSG00000027718	Il21	0
ENSMUSG00000027719	Adad1	0.0340959
ENSMUSG00000027720	Il2	1.03548
ENSMUSG00000027722	Spata5	26.2587
ENSMUSG00000027737	Slc7a11	0.727493
ENSMUSG00000027739	Rab33b	0.326847
ENSMUSG00000027742	Cog6	14.4203
ENSMUSG00000027744	Stoml3	0
ENSMUSG00000027746	Ufm1	4.39206
ENSMUSG00000027748	Trpc4	0
ENSMUSG00000027750	Postn	0
ENSMUSG00000027751	Fam48a	7.48554
ENSMUSG00000027752	Exosc8	32.3421
ENSMUSG00000027761	Aadac	0
ENSMUSG00000027762	Sucnr1	0
ENSMUSG00000027763	Mbnl1	3.25724
ENSMUSG00000027765	P2ry1	2.60672
ENSMUSG00000027770	Dhx36	19.6209
ENSMUSG00000027774	Gfm1	8.31573
ENSMUSG00000027775	Mfsd1	13.1192
ENSMUSG00000027776	Il12a	0
ENSMUSG00000027777	Schip1	26.5456
ENSMUSG00000027778	Ift80	2.83481
ENSMUSG00000027782	Kpna4	20.5127
ENSMUSG00000027783	Arl14	0
ENSMUSG00000027784	Ppm1l	0.00412169
ENSMUSG00000027787	Nmd3	47.3761
ENSMUSG00000027788	Otol1	0
ENSMUSG00000027790	Sis	0
ENSMUSG00000027792	Bche	1.39299
ENSMUSG00000027793	Ccna1	0
ENSMUSG00000027794	Sohlh2	19.9253
ENSMUSG00000027796	Smad9	0
ENSMUSG00000027797	Dclk1	1.15998
ENSMUSG00000027799	Nbea	0.567051
ENSMUSG00000027800	Tm4sf1	0
ENSMUSG00000027801	Tm4sf4	0
ENSMUSG00000027803	Wwtr1	6.96212
ENSMUSG00000027804	Ppid	77.8988
ENSMUSG00000027805	Pfn2	2.69204
ENSMUSG00000027806	Tsc22d2	5.01405
ENSMUSG00000027808	Serp1	17.1233
ENSMUSG00000027809	Etfdh	5.865
ENSMUSG00000027810	Eif2a	54.2347
ENSMUSG00000027811	4930579G24Rik	4.94838
ENSMUSG00000027820	Mme	9.41995
ENSMUSG00000027822	Slc33a1	0.989997
ENSMUSG00000027823	Gmps	8.34093
ENSMUSG00000027824	Vmn2r1	0
ENSMUSG00000027827	Kcnab1	0
ENSMUSG00000027828	Ssr3	89.3706
ENSMUSG00000027829	Ccnl1	64.0722
ENSMUSG00000027831	Veph1	0
ENSMUSG00000027832	Ptx3	0
ENSMUSG00000027833	Shox2	0
ENSMUSG00000027834	Serpini1	0.00298174
ENSMUSG00000027835	Pdcd10	17.2019
ENSMUSG00000027840	Wnt2b	0
ENSMUSG00000027843	Ptpn22	0
ENSMUSG00000027845	Dclre1b	3.1488
ENSMUSG00000027848	Olfml3	0
ENSMUSG00000027849	Syt6	0
ENSMUSG00000027852	Nras	12.3384
ENSMUSG00000027854	Sike1	9.07241
ENSMUSG00000027855	Sycp1	0.137991
ENSMUSG00000027857	Tshb	0
ENSMUSG00000027858	Tspan2	3.07349
ENSMUSG00000027859	Ngf	0
ENSMUSG00000027860	Vangl1	37.2261
ENSMUSG00000027861	Casq2	1.99128
ENSMUSG00000027863	Cd2	0
ENSMUSG00000027864	Ptgfrn	6.61209
ENSMUSG00000027865	Gdap2	3.92447
ENSMUSG00000027867	Spag17	0
ENSMUSG00000027868	Tbx15	1.04489
ENSMUSG00000027869	Hsd3b6	0
ENSMUSG00000027870	Hao2	0
ENSMUSG00000027871	Hsd3b1	0
ENSMUSG00000027875	Hmgcs2	0
ENSMUSG00000027876	Reg4	0
ENSMUSG00000027878	Notch2	0.376817
ENSMUSG00000027879	Sec22b	27.6636
ENSMUSG00000027880	4930443G12Rik	0
ENSMUSG00000027881	Prpf38b	19.6901
ENSMUSG00000027882	Stxbp3a	9.48844
ENSMUSG00000027883	Gpsm2	0.137675
ENSMUSG00000027884	Clcc1	2.64546
ENSMUSG00000027886	1700013F07Rik	0
ENSMUSG00000027887	Sypl2	0
ENSMUSG00000027889	Ampd2	15.4385
ENSMUSG00000027890	Gstm4	8.70752
ENSMUSG00000027893	Ahcyl1	26.9237
ENSMUSG00000027894	Slc6a17	0
ENSMUSG00000027895	Kcnc4	0
ENSMUSG00000027896	Slc16a4	0.450437
ENSMUSG00000027900	Dram2	9.75369
ENSMUSG00000027901	Dennd2d	0
ENSMUSG00000027902	BC051070	0
ENSMUSG00000027905	Ddx20	43.6869
ENSMUSG00000027907	S100a11	16.7563
ENSMUSG00000027908	Tchhl1	0
ENSMUSG00000027912	Lce1m	0
ENSMUSG00000027913	Crct1	0
ENSMUSG00000027919	Lce1g	0
ENSMUSG00000027923	Lce1b	0
ENSMUSG00000027925	Sprr2j-ps	0
ENSMUSG00000027927	Lelp1	0
ENSMUSG00000027931	Npr1	4.14188
ENSMUSG00000027932	Slc27a3	2.23166
ENSMUSG00000027933	Ints3	11.1866
ENSMUSG00000027935	Rab13	0
ENSMUSG00000027936	Crtc2	4.04506
ENSMUSG00000027937	Jtb	19.4321
ENSMUSG00000027938	Creb3l4	0
ENSMUSG00000027939	Nup210l	0
ENSMUSG00000027940	Tpm3	43.5613
ENSMUSG00000027942	4933434E20Rik	12.858
ENSMUSG00000027944	Hax1	40.3737
ENSMUSG00000027947	Il6ra	3.66823
ENSMUSG00000027950	Chrnb2	0
ENSMUSG00000027951	Adar	0.497914
ENSMUSG00000027952	Pmvk	10.0463
ENSMUSG00000027953	Slc50a1	6.13128
ENSMUSG00000027954	Efna1	0
ENSMUSG00000027955	Fam198b	0.016363
ENSMUSG00000027956	Tmem144	1.20626
ENSMUSG00000027957	Slc35a3	3.40472
ENSMUSG00000027959	Sass6	0.137705
ENSMUSG00000027961	Lrrc39	0.0540552
ENSMUSG00000027962	Vcam1	0
ENSMUSG00000027963	Extl2	0.117649
ENSMUSG00000027965	Olfm3	0
ENSMUSG00000027966	Col11a1	0.183893
ENSMUSG00000027967	Neurog2	0
ENSMUSG00000027968	Larp7	27.7753
ENSMUSG00000027971	Ndst4	0
ENSMUSG00000027973	1700006A11Rik	0
ENSMUSG00000027977	Ndst3	0
ENSMUSG00000027978	Prss12	0
ENSMUSG00000027981	Rnpc3	5.13923
ENSMUSG00000027983	Cyp2u1	0.0482796
ENSMUSG00000027984	Hadh	65.3189
ENSMUSG00000027985	Lef1	0
ENSMUSG00000027993	Trim2	8.32125
ENSMUSG00000027994	Ccdc109b	0
ENSMUSG00000027995	Tlr2	0.892945
ENSMUSG00000027996	Sfrp2	6.68123
ENSMUSG00000027997	Casp6	0.124603
ENSMUSG00000027998	Plrg1	21.2858
ENSMUSG00000027999	Pla2g12a	11.0172
ENSMUSG00000028001	Fga	0
ENSMUSG00000028003	Lrat	0
ENSMUSG00000028004	Npy2r	0
ENSMUSG00000028005	Gucy1b3	0
ENSMUSG00000028007	Snx7	1.39988
ENSMUSG00000028008	Accn5	0
ENSMUSG00000028009	1700061I17Rik	0
ENSMUSG00000028010	Gar1	31.5405
ENSMUSG00000028011	Tdo2	0
ENSMUSG00000028012	Rrh	0
ENSMUSG00000028013	Ppa2	21.0993
ENSMUSG00000028015	Ctso	0
ENSMUSG00000028016	Ints12	2.63928
ENSMUSG00000028017	Egf	1.59295
ENSMUSG00000028018	Gstcd	8.43203
ENSMUSG00000028019	Pdgfc	4.52013
ENSMUSG00000028020	Glrb	2.68177
ENSMUSG00000028023	Pitx2	0
ENSMUSG00000028024	Enpep	0
ENSMUSG00000028028	Alpk1	0
ENSMUSG00000028029	Aimp1	66.4715
ENSMUSG00000028030	Tbck	1.43554
ENSMUSG00000028031	Dkk2	0
ENSMUSG00000028032	Papss1	2.45341
ENSMUSG00000028033	Kcnq5	0
ENSMUSG00000028034	Fubp1	19.7965
ENSMUSG00000028035	Dnajb4	0.855158
ENSMUSG00000028036	Ptgfr	0
ENSMUSG00000028037	Ifi44	0
ENSMUSG00000028039	Efna3	0.697961
ENSMUSG00000028040	Efna4	0.192833
ENSMUSG00000028041	Adam15	6.9925
ENSMUSG00000028042	Zbtb7b	5.12926
ENSMUSG00000028044	Cks1b	48.9891
ENSMUSG00000028047	Thbs3	0
ENSMUSG00000028048	Gba	14.7674
ENSMUSG00000028049	Scamp3	29.5524
ENSMUSG00000028051	Hcn3	0.129172
ENSMUSG00000028053	Ash1l	0.506995
ENSMUSG00000028057	Rit1	2.95828
ENSMUSG00000028059	Arhgef2	20.3035
ENSMUSG00000028060	2810403A07Rik	30.7307
ENSMUSG00000028062	Lamtor2	1.20448
ENSMUSG00000028063	Lmna	8.32571
ENSMUSG00000028064	Sema4a	0.173093
ENSMUSG00000028066	Pmf1	54.9072
ENSMUSG00000028068	Iqgap3	4.13863
ENSMUSG00000028069	Gpatch4	20.4501
ENSMUSG00000028070	Apoa1bp	19.491
ENSMUSG00000028071	Sh2d2a	0
ENSMUSG00000028072	Ntrk1	0.59568
ENSMUSG00000028073	Pear1	0
ENSMUSG00000028076	Cd1d1	8.60775
ENSMUSG00000028078	Dclk2	7.06607
ENSMUSG00000028080	Lrba	3.01754
ENSMUSG00000028081	Rps3a	208.848
ENSMUSG00000028082	Sh3d19	4.54243
ENSMUSG00000028085	Pet112l	5.13123
ENSMUSG00000028086	Fbxw7	11.5683
ENSMUSG00000028088	Fmo5	0
ENSMUSG00000028089	Chd1l	3.96368
ENSMUSG00000028093	Acp6	45.5581
ENSMUSG00000028096	Gpr89	3.6653
ENSMUSG00000028098	Rnf115	22.3085
ENSMUSG00000028099	Polr3c	8.88665
ENSMUSG00000028100	Nudt17	1.64764
ENSMUSG00000028101	Pias3	0.732964
ENSMUSG00000028102	Pex11b	12.9543
ENSMUSG00000028104	Polr3gl	2.55599
ENSMUSG00000028106	Rprd2	2.67475
ENSMUSG00000028107	Tars2	22.8647
ENSMUSG00000028108	Ecm1	4.28983
ENSMUSG00000028109	Hormad1	1.92903
ENSMUSG00000028111	Ctsk	0
ENSMUSG00000028114	Mettl14	27.1135
ENSMUSG00000028115	Bnipl	0
ENSMUSG00000028116	Myoz2	0
ENSMUSG00000028121	Bcar3	1.37554
ENSMUSG00000028124	Gclm	6.53632
ENSMUSG00000028125	Abca4	0
ENSMUSG00000028126	Pip5k1a	0.250298
ENSMUSG00000028127	Abcd3	8.45222
ENSMUSG00000028128	F3	10.9115
ENSMUSG00000028132	Tmem56	0
ENSMUSG00000028133	Rwdd3	5.91807
ENSMUSG00000028134	Ptbp2	19.4418
ENSMUSG00000028136	Snx27	3.35717
ENSMUSG00000028137	Celf3	0
ENSMUSG00000028138	Adh5	119.103
ENSMUSG00000028139	Riiad1	0
ENSMUSG00000028140	Mrpl9	11.811
ENSMUSG00000028141	Oaz3	0
ENSMUSG00000028145	Them4	0.200194
ENSMUSG00000028148	Them5	0
ENSMUSG00000028149	Rap1gds1	10.1078
ENSMUSG00000028150	Rorc	0
ENSMUSG00000028152	Tspan5	2.93689
ENSMUSG00000028156	Eif4e	57.7333
ENSMUSG00000028158	Mttp	0
ENSMUSG00000028159	Dapp1	3.9753
ENSMUSG00000028161	Ppp3ca	12.1268
ENSMUSG00000028163	Nfkb1	11.0978
ENSMUSG00000028164	Manba	19.0196
ENSMUSG00000028165	Cisd2	4.5762
ENSMUSG00000028167	Bdh2	0.0171103
ENSMUSG00000028172	Tacr3	0
ENSMUSG00000028173	Wls	5.33179
ENSMUSG00000028174	Rpe65	0
ENSMUSG00000028175	Depdc1a	7.21016
ENSMUSG00000028176	Lrrc7	0
ENSMUSG00000028177	1810013D15Rik	0
ENSMUSG00000028179	Cth	51.059
ENSMUSG00000028180	Zranb2	80.3968
ENSMUSG00000028182	Lrriq3	0
ENSMUSG00000028184	Lphn2	3.95509
ENSMUSG00000028185	Dnase2b	0
ENSMUSG00000028186	Uox	0
ENSMUSG00000028187	Rpf1	16.6628
ENSMUSG00000028188	Spata1	0
ENSMUSG00000028189	Ctbs	3.34537
ENSMUSG00000028191	Bcl10	54.7075
ENSMUSG00000028194	Ddah1	12.8846
ENSMUSG00000028195	Cyr61	10.0703
ENSMUSG00000028197	Col24a1	0
ENSMUSG00000028199	Cryz	16.9796
ENSMUSG00000028201	Lhx8	0
ENSMUSG00000028207	Asph	8.87094
ENSMUSG00000028211	Trp53inp1	58.9001
ENSMUSG00000028212	Ccne2	7.98189
ENSMUSG00000028214	Gem	0
ENSMUSG00000028217	Cdh17	0
ENSMUSG00000028218	Fam92a	7.93593
ENSMUSG00000028221	Tmem55a	5.52137
ENSMUSG00000028222	Calb1	0
ENSMUSG00000028223	Decr1	4.46642
ENSMUSG00000028224	Nbn	3.49859
ENSMUSG00000028226	Mmp16	0
ENSMUSG00000028228	Cpne3	9.03558
ENSMUSG00000028229	Fam82b	0.33116
ENSMUSG00000028232	Tmem68	6.46683
ENSMUSG00000028233	Tgs1	20.4841
ENSMUSG00000028234	Rps20	733.173
ENSMUSG00000028236	Sdr16c5	0
ENSMUSG00000028238	Atp6v0d2	0
ENSMUSG00000028240	Cyp7a1	0
ENSMUSG00000028243	Ubxn2b	1.25526
ENSMUSG00000028244	1700025O08Rik	0
ENSMUSG00000028245	Nsmaf	11.4539
ENSMUSG00000028246	6230409E13Rik	0
ENSMUSG00000028247	Coq3	2.17333
ENSMUSG00000028248	Sfrs18	52.9366
ENSMUSG00000028249	Sdcbp	24.6497
ENSMUSG00000028251	2610029I01Rik	1.71619
ENSMUSG00000028252	Ccnc	5.22011
ENSMUSG00000028255	Clca3	0
ENSMUSG00000028256	Odf2l	1.66744
ENSMUSG00000028259	Fhl5	0
ENSMUSG00000028261	Ndufaf4	21.7264
ENSMUSG00000028262	Clca2	0.00614399
ENSMUSG00000028264	Spaca1	0
ENSMUSG00000028266	Lmo4	0
ENSMUSG00000028268	Gbp3	0
ENSMUSG00000028269	Gbp1	0
ENSMUSG00000028270	Gbp2	0
ENSMUSG00000028271	Gtf2b	16.846
ENSMUSG00000028273	Pdlim5	12.2129
ENSMUSG00000028274	Rngtt	6.04763
ENSMUSG00000028277	Ube2j1	5.03236
ENSMUSG00000028278	Rragd	5.80762
ENSMUSG00000028280	Gabrr1	0.933771
ENSMUSG00000028282	Casp8ap2	14.1167
ENSMUSG00000028284	Map3k7	11.0564
ENSMUSG00000028287	1700009N14Rik	0
ENSMUSG00000028289	Epha7	1.12564
ENSMUSG00000028291	Akirin2	47.9678
ENSMUSG00000028292	Rars2	18.6167
ENSMUSG00000028293	Slc35a1	24.0507
ENSMUSG00000028294	1700003M02Rik	0.00557974
ENSMUSG00000028295	1810030N24Rik	11.4905
ENSMUSG00000028298	Cga	0
ENSMUSG00000028300	3110043O21Rik	3.76677
ENSMUSG00000028307	Aldob	0
ENSMUSG00000028309	Rnf20	9.40411
ENSMUSG00000028310	Ppp3r2	0
ENSMUSG00000028312	Smc2	34.0958
ENSMUSG00000028314	4930547C10Rik	0
